member_id,ticker,exchange,person_name,name_normalized,role,board_type,age,year_of_birth,education,shares,tenure_since,data_sources,confidence_score,is_current,scraped_at
aeb14171,MSN,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYCTCP Masan369.285.52025,5418/06/2024Công ty TNHH MTV Xây dựng Hoa Hướng Dương188.076.48713,0118/06/2024BCC Meerkat, LLC59.661.1764,1318/06/2024SK Investment Vina I Pte.Ltd.55.497.9183,8431/10/2024Nguyễn Hoàng Yến42.415.2342,9318/06/2024Ardolis Investment Pte Ltd39.558.2062,7418/06/2024GIC/Government of Singapore31.642.9242,1918/06/2024PENM III Germany Gmbh & Co.KG27.070.2301,8718/06/2024BCC Meerkat II, LLC14.915.2941,0318/06/2024Danny Le3.950.8550,2730/07/2025Michael Hung Nguyen3.533.0580,2418/06/2024Nguyễn Thiều Quang2.693.5350,1918/06/2024Nguyễn Quỳnh Lâm2.049.9990,1418/06/2024Nguyễn Anh Nguyên1.112.0340,0818/06/2024Nguyễn Thiều Nam776.3850,0530/07/2025Đoàn Thị Mỹ Duyên776.3060,0530/07/2025Phạm Đình Toại455.4000,0318/06/2024Trần Phương Bắc355.9490,0230/07/2025Nguyễn Huy Hùng209.9840,0130/07/2025Đỗ Thị Quỳnh Trang25.0490,018/06/2024Tôn Thất Kỳ Nam7.0800,018/06/2024Phan Thị Thúy Hoa2.5200,018/06/2024Công ty Cổ phần Chứng khoán Phú Hưng350,018/06/2024Nguyễn Đăng Quang150,018/06/2024",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
053949dd,MSN,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
ab11a83a,MSN,HOSE,369.285.520,369.285.520,CTCP Masan,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
1837309c,MSN,HOSE,188.076.487,188.076.487,Công ty TNHH MTV Xây dựng Hoa Hướng Dương,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
69ce97f4,MSN,HOSE,59.661.176,59.661.176,"BCC Meerkat, LLC",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
30dd8a78,MSN,HOSE,55.497.918,55.497.918,SK Investment Vina I Pte.Ltd.,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
8ed58a18,MSN,HOSE,42.415.234,42.415.234,Nguyễn Hoàng Yến,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
958eda98,MSN,HOSE,39.558.206,39.558.206,Ardolis Investment Pte Ltd,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
d01fe158,MSN,HOSE,31.642.924,31.642.924,GIC/Government of Singapore,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
1e4507a8,MSN,HOSE,27.070.230,27.070.230,PENM III Germany Gmbh & Co.KG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
77cb8ece,MSN,HOSE,14.915.294,14.915.294,"BCC Meerkat II, LLC",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
b0f02100,MSN,HOSE,3.950.855,3.950.855,Danny Le,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
09d618dc,MSN,HOSE,3.533.058,3.533.058,Michael Hung Nguyen,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
a9414f5c,MSN,HOSE,2.693.535,2.693.535,Nguyễn Thiều Quang,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
a9dc614d,MSN,HOSE,2.049.999,2.049.999,Nguyễn Quỳnh Lâm,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
7d89b7d3,MSN,HOSE,1.112.034,1.112.034,Nguyễn Anh Nguyên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
d84849ec,MSN,HOSE,776.385,776.385,Nguyễn Thiều Nam,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
acf1bf1f,MSN,HOSE,776.306,776.306,Đoàn Thị Mỹ Duyên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
1d560750,MSN,HOSE,455.400,455.400,Phạm Đình Toại,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
411e058d,MSN,HOSE,355.949,355.949,Trần Phương Bắc,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
86044dde,MSN,HOSE,209.984,209.984,Nguyễn Huy Hùng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
f9df0b5e,MSN,HOSE,25.049,25.049,Đỗ Thị Quỳnh Trang,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
4a7c3abf,MSN,HOSE,7.080,7.080,Tôn Thất Kỳ Nam,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
6aedde45,MSN,HOSE,2.520,2.520,Phan Thị Thúy Hoa,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
549f0e0b,MSN,HOSE,35,35,Công ty Cổ phần Chứng khoán Phú Hưng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
b6048473,MSN,HOSE,15,15,Nguyễn Đăng Quang,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
51a8afe8,MSN,HOSE,1.048.630.998,1.048.630.998,Ngân hàng TMCP Kỹ Thương Việt Nam (Techcombank) (TCB),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
7f0da331,MSN,HOSE,260.327.271,260.327.271,Công ty Cổ phần Tập đoàn MaSan,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:04.309372
f4fb8993,VRE,HOSE,Vũ Nguyễn Hải Đường,vu nguyen hai duong,Phụ trách quản trị,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
a9239874,VRE,HOSE,Phạm Hoàng Việt,pham hoang viet,Thành viên Ban kiểm toán nội bộ,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
677d5d46,VRE,HOSE,Nguyễn Bảo Hạnh,nguyen bao hanh,Thành viên Ban kiểm toán nội bộ,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
cbfb7efc,VRE,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYCTCP Kinh doanh Thương mại SADO943.219.26441,5131/12/2024GIC/Government of Singapore62.869.5882,7731/12/2024Employees Provident Fund Board52.553.6282,3131/12/2024FUBON FTSE VIETNAM ETF23.221.1801,0231/12/2024",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
a08eb035,VRE,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
eb3b7d28,VRE,HOSE,943.219.264,943.219.264,CTCP Kinh doanh Thương mại SADO,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
00434cd5,VRE,HOSE,62.869.588,62.869.588,GIC/Government of Singapore,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
58487a2f,VRE,HOSE,52.553.628,52.553.628,Employees Provident Fund Board,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
4a931c15,VRE,HOSE,23.221.180,23.221.180,FUBON FTSE VIETNAM ETF,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:05.938062
ba3ffb48,GAS,HOSE,Tô Thị Huyền,to thi huyen,Phụ trách quản trị,Khác,39.0,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
45b695c6,GAS,HOSE,Phạm Hồng Lĩnh,pham hong linh,Phó Tổng GĐ,Khác,69.0,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
d8369c76,GAS,HOSE,Phan Thị Phương Anh,phan thi phuong anh,Công bố thông tin,Khác,39.0,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
8f195229,GAS,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYPhan Quốc Nghĩa88.2490,028/08/2025Hoàng Văn Quang14.4340,028/08/2025Võ Thị Thanh Ngọc2.5200,028/08/2025Trần Nhật Huy1.2590,028/08/2025Nguyễn Công Luận120,028/08/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
70b246e0,GAS,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
ec492045,GAS,HOSE,88.249,88.249,Phan Quốc Nghĩa,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
f6156e8c,GAS,HOSE,14.434,14.434,Hoàng Văn Quang,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
5aa8ee02,GAS,HOSE,2.520,2.520,Võ Thị Thanh Ngọc,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
db6c7ac5,GAS,HOSE,1.259,1.259,Trần Nhật Huy,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
6b7bec53,GAS,HOSE,12,12,Nguyễn Công Luận,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
1c976cf0,GAS,HOSE,45.450.000,45.450.000,Công ty Cổ phần Phân phối Khí thấp áp Dầu khí Việt Nam (PGD),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
1d3254ab,GAS,HOSE,20.522.499,20.522.499,Công ty Cổ phần Kinh doanh LPG Việt Nam (PVG),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
9d80bd4d,GAS,HOSE,17.631.579,17.631.579,Công ty Cổ phần Kinh doanh Khí Miền Nam (PGS),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
06316c1d,GAS,HOSE,15.120.000,15.120.000,Công ty cổ phần CNG Việt Nam (CNG),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
bc24911e,GAS,HOSE,11.434.000,11.434.000,Công ty cổ phần Bọc ống Dầu khí Việt Nam (PVB),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:07.661485
b83ac0e9,PLX,HOSE,Tsuyoshi Endo,tsuyoshi endo,Thành Viên HĐQT,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
4cb41452,PLX,HOSE,Trần Sỹ Giang,tran sy giang,Phụ trách quản trị,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
39482492,PLX,HOSE,Atsushi Okuma,atsushi okuma,Thành viên BKS,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
67e7ac81,PLX,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYỦy ban quản lý vốn Nhà nước tại doanh nghiệp981.686.62677,2610/06/2025Công ty TNHH ENEOS Việt Nam169.228.47613,3210/06/2025Công ty TNHH Tư vấn và Hodings JX Nippon Oil & Enegry Việt Nam103.528.4768,1510/06/2025Bùi Ngọc Bảo32.6000,010/06/2025Lưu Văn Tuyển23.6000,010/06/2025Nguyễn Thanh Sơn22.7000,010/06/2025Phạm Đức Thắng22.6000,010/06/2025Nguyễn Anh Dũng11.1000,010/06/2025Nguyễn Quang Dũng8.1000,010/06/2025Đinh Viết Tiến8.0000,010/06/2025Lê Văn Hướng6.8000,010/06/2025Nguyễn Xuân Hùng6.0000,010/06/2025Trần Ngọc Năm5.0000,010/06/2025Hoàng Mai Ninh4.1200,010/06/2025Đào Nam Hải3.0000,010/06/2025Nguyễn Quang Kiên1.4520,010/06/2025Tống Văn Hải1.0000,010/06/2025Vương Thái Dũng1.0000,010/06/2025Nguyễn Vinh Thanh1.0000,010/06/2025Phạm Thị Dung40,010/06/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
d10f5024,PLX,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
a109c6cc,PLX,HOSE,981.686.626,981.686.626,Ủy ban quản lý vốn Nhà nước tại doanh nghiệp,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
ca44ee33,PLX,HOSE,169.228.476,169.228.476,Công ty TNHH ENEOS Việt Nam,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
b8e14e29,PLX,HOSE,103.528.476,103.528.476,Công ty TNHH Tư vấn và Hodings JX Nippon Oil & Enegry Việt Nam,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
f38e5e0d,PLX,HOSE,32.600,32.600,Bùi Ngọc Bảo,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
289e66ec,PLX,HOSE,23.600,23.600,Lưu Văn Tuyển,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
e97ac517,PLX,HOSE,22.700,22.700,Nguyễn Thanh Sơn,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
8162225b,PLX,HOSE,22.600,22.600,Phạm Đức Thắng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
0dbda723,PLX,HOSE,11.100,11.100,Nguyễn Anh Dũng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
d341eb89,PLX,HOSE,8.100,8.100,Nguyễn Quang Dũng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
e76aaeae,PLX,HOSE,8.000,8.000,Đinh Viết Tiến,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
6b27d67f,PLX,HOSE,6.800,6.800,Lê Văn Hướng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
f910dfd8,PLX,HOSE,6.000,6.000,Nguyễn Xuân Hùng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
310a18f8,PLX,HOSE,5.000,5.000,Trần Ngọc Năm,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
215b95d4,PLX,HOSE,4.120,4.120,Hoàng Mai Ninh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
41d71e97,PLX,HOSE,3.000,3.000,Đào Nam Hải,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
50f8853f,PLX,HOSE,1.452,1.452,Nguyễn Quang Kiên,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
3008aae3,PLX,HOSE,1.000,1.000,Tống Văn Hải,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
b2a63198,PLX,HOSE,4,4,Phạm Thị Dung,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
39023f45,PLX,HOSE,150.000.000,150.000.000,Tổng Công ty Vận tải thủy Petrolimex-Công ty TNHH MTV,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
045f6429,PLX,HOSE,120.000.000,120.000.000,Tập đoàn Xăng dầu Việt Nam,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
a4e9e3bf,PLX,HOSE,63.889.259,63.889.259,Tổng Công ty Hóa dầu Petrolimex-CTCP (PLC),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
e85e0546,PLX,HOSE,45.410.400,45.410.400,Tổng Công ty cổ phần Bảo hiểm Petrolimex (PGI),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
e90b27a6,PLX,HOSE,31.604.299,31.604.299,Tổng Công ty Gas Petrolimex-CTCP (PGC),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
d3a7b910,PLX,HOSE,3.796.755,3.796.755,Công ty cổ phần Vận tải và Dịch vụ Petrolimex Sài Gòn (PSC),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
4cfff132,PLX,HOSE,3.741.326,3.741.326,Công ty Cổ phần Thương mại và Vận tải Petrolimex Hà Nội (PJC),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
f0f6caf0,PLX,HOSE,3.280.587,3.280.587,Công ty cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh (PTX),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
f80bd55c,PLX,HOSE,2.000.000,2.000.000,Công ty cổ phần Dịch vụ Đường cao tốc Việt Nam (VSE),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
f5fb00cc,PLX,HOSE,1.786.713,1.786.713,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hà Tây (PTH),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
9df05c0d,PLX,HOSE,1.310.221,1.310.221,Công ty cổ phần Vật liệu Xây dựng và Chất đốt Đồng Nai (BMF),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:16.162786
7c016da9,MWG,HOSE,Lê Thị Thu Trang,le thi thu trang,Phụ trách quản trị,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
9874cbcb,MWG,HOSE,Hoàng Khánh Chi,hoang khanh chi,Giám đốc Chăm sóc khách hàng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
576f76e2,MWG,HOSE,Đỗ Tuấn Anh,do tuan anh,Giám đốc Cung ứng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
cc5d03d1,MWG,HOSE,Điêu Chính Hải Triều,dieu chinh hai trieu,Giám đốc Kỹ thuật,Khác,46.0,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
f310db48,MWG,HOSE,Lê Thảo Trang,le thao trang,Giám đốc Maketing,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
52ee8231,MWG,HOSE,Đặng Minh Lượm,dang minh luom,Giám đốc Nhân sự,Khác,51.0,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
51aa03db,MWG,HOSE,Hoàng Hữu Hưng,hoang huu hung,Thành viên BKS,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
6d62535e,MWG,HOSE,TÊN CỔ ĐÔNG,ten co dong,"TÊN CỔ ĐÔNGSỐ CỔ PHIẾUTỶ LỆ %TÍNH ĐẾN NGÀYCông ty TNHH MTV Tư vấn Đầu tư Thế giới Bán lẻ153.425.28810,4524/07/2025Nhóm quỹ ngoại Dragon Capital116.213.7337,9124/07/2025Công ty TNHH Tri Tâm115.909.0467,8924/07/2025Arisaig Asia Consumer Fund Limited86.674.8745,924/07/2025Arisaig Asean Fund Limited63.237.0884,3124/07/2025PYN Elite Fund (Non-Ucits)43.005.1082,9324/07/2025Công ty TNHH MTV Sơn Ban32.454.5182,2124/07/2025Nguyễn Đức Tài32.439.8922,2124/07/2025Công ty TNHH Tư vấn Đầu tư Trần Huy32.349.5182,224/07/2025Vietnam Enterprise Investments Limited28.672.7201,9511/02/2026Ntasian Discovery Master Fund23.904.9981,6324/07/2025Wareham Group Limited19.780.6601,3524/07/2025Trần Kinh Doanh14.119.5600,9624/07/2025Điêu Chính Hải Triều11.430.0380,7824/07/2025Trần Huy Thanh Tùng11.130.5440,7624/07/2025Robert Alan Willett6.922.4240,4724/07/2025Đoàn Văn Hiểu Em3.597.6580,2524/07/2025Phạm Văn Trọng2.632.1040,1804/09/2025Đặng Minh Lượm2.247.2400,1524/07/2025Vũ Đăng Linh1.169.8020,0824/07/2025Lý Trần Kim Ngân1.026.0280,0724/07/2025Lê Thị Thu Trang332.0000,0224/07/2025Hoàng Hữu Hưng110.7000,0124/07/2025",Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
c3a5611c,MWG,HOSE,SỐ CỔ PHIẾU,so co phieu,TÊN CỔ ĐÔNG,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
b7ef1c3c,MWG,HOSE,153.425.288,153.425.288,Công ty TNHH MTV Tư vấn Đầu tư Thế giới Bán lẻ,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
4e42ae20,MWG,HOSE,116.213.733,116.213.733,Nhóm quỹ ngoại Dragon Capital,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
6a5478cf,MWG,HOSE,115.909.046,115.909.046,Công ty TNHH Tri Tâm,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
2fce5f63,MWG,HOSE,86.674.874,86.674.874,Arisaig Asia Consumer Fund Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
60d884d0,MWG,HOSE,63.237.088,63.237.088,Arisaig Asean Fund Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
ee416292,MWG,HOSE,43.005.108,43.005.108,PYN Elite Fund (Non-Ucits),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
ca65b8c8,MWG,HOSE,32.454.518,32.454.518,Công ty TNHH MTV Sơn Ban,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
135f73ff,MWG,HOSE,32.439.892,32.439.892,Nguyễn Đức Tài,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
7f049f29,MWG,HOSE,32.349.518,32.349.518,Công ty TNHH Tư vấn Đầu tư Trần Huy,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
ac8bd0bc,MWG,HOSE,28.672.720,28.672.720,Vietnam Enterprise Investments Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
c70523f8,MWG,HOSE,23.904.998,23.904.998,Ntasian Discovery Master Fund,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
cfccefc8,MWG,HOSE,19.780.660,19.780.660,Wareham Group Limited,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
79a74d9d,MWG,HOSE,14.119.560,14.119.560,Trần Kinh Doanh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
ec2d27bf,MWG,HOSE,11.430.038,11.430.038,Điêu Chính Hải Triều,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
107117c3,MWG,HOSE,11.130.544,11.130.544,Trần Huy Thanh Tùng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
0441604d,MWG,HOSE,6.922.424,6.922.424,Robert Alan Willett,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
9b3d587a,MWG,HOSE,3.597.658,3.597.658,Đoàn Văn Hiểu Em,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
431f8108,MWG,HOSE,2.632.104,2.632.104,Phạm Văn Trọng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
1083b900,MWG,HOSE,2.247.240,2.247.240,Đặng Minh Lượm,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
ceb89d1d,MWG,HOSE,1.169.802,1.169.802,Vũ Đăng Linh,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
f68d54d4,MWG,HOSE,1.026.028,1.026.028,Lý Trần Kim Ngân,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
29d3f6de,MWG,HOSE,332.000,332.000,Lê Thị Thu Trang,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
ac3a6ec4,MWG,HOSE,110.700,110.700,Hoàng Hữu Hưng,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
55cf83ca,MWG,HOSE,24.631.743,24.631.743,Công ty Cổ phần Thế giới số Trần Anh (TAG),Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:17.754565
50646901,PNJ,HOSE,Đỗ Thị Ngọc Thanh,do thi ngoc thanh,Phụ trách quản trị,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:19.662079
24fa1e0a,PNJ,HOSE,Phan Quốc Công,phan quoc cong,Tổng Giám đốc,Khác,,,,,,cafef,0.5,True,2026-03-05T00:41:19.662079
